Id,SalePrice
1675,205054.23036730412
1676,197610.8685860977
1677,223156.8861503676
1678,432832.4795976462
1679,432425.86032695556
1680,336653.92717598274
1681,269760.188434916
1682,325853.1824802204
1683,202462.13889360623
1684,167704.84396753222
1685,171972.54361312886
1686,163747.79796517556
1687,163810.45950021263
1688,204647.64151566732
1689,190553.5897125139
1690,193070.39864578648
1691,174485.14771092474
1692,288645.13357471745
1693,175799.82384497873
1694,179990.9121510865
1695,155855.11453342202
1696,269221.07157246146
1697,155835.70675577354
1698,346350.0877391435
1699,339669.26903943357
1700,265808.67042863026
1701,297015.24495911377
1702,265587.9406991469
1703,261162.88890727665
1704,289011.3534368733
1705,244454.31149914963
1706,478113.2019652556
1707,220931.41425971425
1708,232800.8971979215
1709,266887.6087529271
1710,225561.21280463666
1711,272658.7310368934
1712,260177.06919360074
1713,289362.9523092057
1714,226981.74171726362
1715,206520.7791224695
1716,184357.7293641584
1717,176866.06196504287
1718,116972.09494470697
1719,204880.04190217223
1720,248331.26114343057
1721,173358.13931408004
1722,119164.1796297932
1723,173896.62904626725
1724,226804.0538737157
1725,247027.29535440222
1726,202854.76976324053
1727,168800.82792917476
1728,187640.26883632064
1729,163151.12985394767
1730,194295.84254932337
1731,142953.88220075806
1732,164902.0939082279
1733,147265.77745461397
1734,144421.4604503479
1735,146103.1081577089
1736,136340.3616193929
1737,353172.76610996533
1738,219671.48169299765
1739,282436.76725407346
1740,241144.81416752393
1741,214475.9046815065
1742,173445.47309954284
1743,176980.27960009492
1744,279644.4744902363
1745,232998.09550657318
1746,235738.84956418857
1747,240967.20490196312
1748,238327.68692367035
1749,177020.20776353503
1750,154099.63232432608
1751,258805.84876738643
1752,136994.67524716613
1753,176156.20691273958
1754,239073.84556397892
1755,173547.494442703
1756,153753.40164677604
1757,136337.00079262967
1758,190180.42945849357
1759,202106.6822159023
1760,178448.55686441905
1761,173754.85342747744
1762,220891.97274430876
1763,183564.70877947003
1764,126871.68714840543
1765,211356.26697722467
1766,196951.40690395734
1767,220631.33760314187
1768,153166.4350424635
1769,180647.55831316937
1770,155098.33198977725
1771,133423.02254635064
1772,167838.68209774006
1773,133266.25887240525
1774,192652.60948690388
1775,140240.29441512507
1776,143947.4959543856
1777,154395.9197869359
1778,151689.09713478203
1779,144168.87280907825
1780,172847.75690158928
1781,136322.41633820493
1782,114002.86681859115
1783,164267.75722424214
1784,125363.58459146408
1785,132365.10840909378
1786,208807.64978660116
1787,196715.1385470822
1788,120578.88895500627
1789,145393.8903886733
1790,119965.91670862268
1791,231148.16624081397
1792,165565.97961724788
1793,168380.65223498744
1794,165698.6175081504
1795,132572.33617992836
1796,121084.81814865742
1797,153583.12908580416
1798,117306.39537625236
1799,132245.84554455252
1800,131763.29558675704
1801,130966.96873843865
1802,180290.5406354415
1803,185429.22963270082
1804,165124.09274542806
1805,142796.07191161616
1806,130068.56568009101
1807,218802.2062946083
1808,138325.2893360481
1809,127069.69921921824
1810,165620.7374500831
1811,179762.7913921236
1812,132266.99167630385
1813,144412.83387831342
1814,137609.23625487686
1815,125407.90010890462
1816,126907.05672870085
1817,171558.28762324256
1818,201006.7413642824
1819,137045.71074990998
1820,119807.61605477832
1821,138667.54990529738
1822,171642.51256732
1823,122586.50589148205
1824,139303.8601098962
1825,149477.99974430376
1826,139138.92303076692
1827,118286.98591131711
1828,162273.77230701514
1829,163556.29873824256
1830,180527.3867544423
1831,168912.99163790225
1832,178570.35009936368
1833,182203.29321082824
1834,134585.7499823788
1835,198787.08661239178
1836,143372.31402787933
1837,139398.77733472444
1838,146104.60826025717
1839,139519.41574382788
1840,151808.77234010617
1841,144727.19680073773
1842,120303.12781853582
1843,154472.95369037267
1844,148096.29994064965
1845,154839.24413603754
1846,147556.85864253604
1847,207999.947198444
1848,138147.16159748335
1849,155862.01466668182
1850,135126.02205481954
1851,168146.98690589995
1852,141451.1183836228
1853,145804.59422848513
1854,161809.925641368
1855,171030.7034624809
1856,230741.7414187787
1857,205358.8809635695
1858,212743.1303631424
1859,162609.7510585885
1860,181665.6450532191
1861,162284.8470904123
1862,299670.06234603334
1863,299670.06234603334
1864,299670.06234603334
1865,339099.04488834547
1866,354931.28805799753
1867,243294.9666061772
1868,320261.5016913671
1869,221647.6583398041
1870,239041.943072412
1871,248832.64406521994
1872,164971.8459186571
1873,246016.14468140565
1874,145778.21464271317
1875,210580.5599152629
1876,210687.46483614252
1877,230792.85459749412
1878,204902.2404188359
1879,139615.20092118997
1880,152934.03879073923
1881,244370.4555079656
1882,272533.2197015876
1883,198887.18329775205
1884,217089.41081733562
1885,240086.5447188631
1886,313928.531584014
1887,220081.6714053702
1888,272812.1124113219
1889,166033.4166331766
1890,141895.13058932935
1891,145189.39014012352
1892,136294.9792025191
1893,166268.4988816496
1894,171341.93085257645
1895,163309.79364616855
1896,143930.35848814447
1897,152952.05295065418
1898,123124.31616014673
1899,149526.3924043648
1900,122572.54203499886
1901,173475.26059392677
1902,148595.54836463596
1903,247637.20380051673
1904,136819.98832396057
1905,190194.5428891766
1906,168402.5110587715
1907,235297.47236135168
1908,137561.84816449825
1909,157876.8583977742
1910,139557.40457565142
1911,224006.95371805548
1912,304803.06817333767
1913,245512.34985758262
1914,119073.2593992593
1915,341914.02586818684
1916,130546.56064786541
1917,289703.5901676216
1918,154098.28563816505
1919,171465.35697460594
1920,184902.38062494277
1921,466815.9487605154
1922,307550.7541209453
1923,233894.83862809147
1924,243099.7602754899
1925,235316.40197839178
1926,401383.04849868006
1927,152938.39274054524
1928,177898.2892703074
1929,147185.0986791489
1930,142264.33374871922
1931,166580.51064842628
1932,158211.7921083135
1933,191963.18272432257
1934,187631.43467285912
1935,178954.2189564203
1936,193966.5366709568
1937,192701.91860058004
1938,187125.86373859562
1939,246558.05134495941
1940,184406.79923414387
1941,177368.4332152013
1942,207195.5330398823
1943,205243.9654549305
1944,327741.98588710383
1945,368772.99834091915
1946,171484.8385850389
1947,323294.7800669492
1948,170991.60624073507
1949,239450.18899836362
1950,180615.95279998844
1951,298687.55039410567
1952,229790.13344744456
1953,173259.634021196
1954,214564.20845907237
1955,155302.5646078724
1956,285473.4219324375
1957,178781.25789948448
1958,323862.43270950404
1959,180541.90415699224
1960,138473.14919722913
1961,151655.7895002048
1962,141677.3183230884
1963,145666.90877913026
1964,146879.2266940164
1965,157200.22804195504
1966,149063.38308023277
1967,279047.7198592496
1968,450740.4100317421
1969,428271.06712265406
1970,427589.96000873303
1971,429505.1563794274
1972,379574.9658672924
1973,279725.69779205124
1974,334759.19206089276
1975,454721.48841602006
1976,255129.7699207236
1977,363967.23721103073
1978,351738.85176219174
1979,285089.6186905402
1980,202019.21042306838
1981,322118.7384120141
1982,232413.7813207575
1983,211114.99352248575
1984,190930.08086110305
1985,223993.14426793123
1986,222630.8299961419
1987,174435.47755385627
1988,174661.8791458077
1989,204803.11798355056
1990,246754.52954721535
1991,222448.60851052694
1992,215125.07566557414
1993,164613.90796120075
1994,247582.94609734695
1995,191426.1950122256
1996,264282.9073668357
1997,335498.76559788955
1998,344299.29518920975
1999,277009.83683870925
2000,296320.57719256723
2001,280805.3990406244
2002,243107.04898004103
2003,263837.6539293005
2004,268792.0905737244
2005,240542.55017486608
2006,233783.6278159353
2007,253679.33217295073
2008,221647.65348531777
2009,208122.01421698983
2010,206634.5599386228
2011,135670.8528845762
2012,169274.35384100673
2013,192858.44710473646
2014,214243.11659998546
2015,214928.10967310762
2016,207399.01960115362
2017,221931.89693971843
2018,133747.54046630915
2019,154662.84418640175
2020,142466.4494404903
2021,136700.7364978839
2022,191980.40746956508
2023,178122.5431151036
2024,292994.0585278799
2025,341338.72072082537
2026,167812.39249334484
2027,155303.885462221
2028,157116.65096874363
2029,175429.4718303015
2030,277797.909770705
2031,228685.57937067907
2032,286573.92346988386
2033,258290.1843820215
2034,171759.66177288012
2035,201067.70476748032
2036,204573.57430891108
2037,212344.309721375
2038,305282.1512703781
2039,194848.22910277947
2040,337305.30697949097
2041,281283.8459815882
2042,206720.5389172889
2043,195857.4957888361
2044,200162.1893963477
2045,215716.3526308738
2046,180959.385035264
2047,168041.68930654827
2048,163995.5727947608
2049,203807.8113242869
2050,188244.0557684463
2051,124140.8511592345
2052,125276.27943657032
2053,147672.6988328478
2054,132170.20365056128
2055,199849.75088408508
2056,140339.83753238234
2057,142652.43012846785
2058,251245.4028197965
2059,140139.8510513403
2060,178347.5977384229
2061,194159.82142978496
2062,141273.892258849
2063,143241.93427838144
2064,150197.6811274011
2065,146156.640503446
2066,189276.3407615243
2067,168752.0969719726
2068,194594.10650202996
2069,125408.81401246872
2070,116234.00357966586
2071,121662.17546483419
2072,162676.0245256255
2073,157955.12596844547
2074,179558.1650124443
2075,144787.94386881407
2076,160425.42626771392
2077,141306.36309865213
2078,134477.89454858706
2079,176732.46145747334
2080,118907.92877704378
2081,142432.5523374348
2082,168005.12869745068
2083,167907.9458413103
2084,118361.03218554312
2085,117143.04901257626
2086,147367.9796327272
2087,143773.82228330363
2088,126372.46012701312
2089,125245.95200344289
2090,137955.628204073
2091,142365.96837356736
2092,175607.91931829383
2093,192378.82409862865
2094,130665.49778021552
2095,183485.50879315494
2096,118545.67441003838
2097,125264.58162184137
2098,173322.2393578476
2099,118542.95811383205
2100,148051.44407450047
2101,187102.71971425443
2102,146544.7405385885
2103,118546.3576096988
2104,227146.10217767805
2105,149021.46515905438
2106,150995.9404937025
2107,221527.81853566467
2108,157876.08242925917
2109,118082.71371730312
2110,146548.01903646617
2111,160577.05122470093
2112,167878.52142634703
2113,142919.16170178965
2114,117144.78628708932
2115,172213.81556384458
2116,132346.63784023694
2117,169233.51659438282
2118,150814.28583821972
2119,117055.26146906926
2120,135942.468337518
2121,132259.60940854045
2122,130213.97426267531
2123,120415.01699410276
2124,219786.26758902884
2125,203145.22994010436
2126,191642.57787218672
2127,189457.64541171025
2128,142640.6779450882
2129,136980.7533551179
2130,152639.8564943156
2131,204661.52760592473
2132,143072.4004679114
2133,137460.74659586948
2134,140744.2689510965
2135,147896.53860107815
2136,136420.25127851753
2137,110162.02745762546
2138,165831.3921625858
2139,157431.5949450909
2140,155262.2941649716
2141,155323.71124494524
2142,137931.48588120364
2143,153389.59890951123
2144,161982.5111172674
2145,139840.65230905166
2146,162297.1715567178
2147,215573.9097615981
2148,176237.93456302103
2149,177689.18710993874
2150,200792.13794889642
2151,127590.53498153626
2152,194883.98961273083
2153,180055.2991710132
2154,140951.4096614339
2155,150028.9106072763
2156,272882.82278453367
2157,232750.61327765882
2158,262484.18918730214
2159,215049.32289413668
2160,169404.99207710524
2161,245925.4393951848
2162,350734.30914311815
2163,340461.253314435
2164,250398.3716102524
2165,195280.92638225426
2166,163739.00569444368
2167,238703.79268176507
2168,213272.54231591968
2169,206192.3421359521
2170,229057.4027740647
2171,166876.0824887882
2172,156566.48117437458
2173,170765.68741892866
2174,247772.2066586033
2175,305567.74250875914
2176,314525.747931911
2177,240065.9489178607
2178,219429.57373060414
2179,177215.7561531559
2180,258227.2505367468
2181,197048.26800821183
2182,221622.15236867874
2183,195695.85631972202
2184,143329.38960282042
2185,158034.01550055385
2186,164158.99932427393
2187,159540.4061886867
2188,155360.4183218963
2189,283201.3512465592
2190,122867.99560241785
2191,126231.21794833615
2192,141697.56280218426
2193,133952.44642531552
2194,121389.73520029846
2195,148864.61627650066
2196,123211.71270339613
2197,146992.2759104499
2198,151272.35511276827
2199,219839.1276186817
2200,148840.30084074425
2201,148398.11418664074
2202,194958.09883097862
2203,175262.65288968084
2204,194202.59597942053
2205,125338.6774953395
2206,140556.2407445894
2207,227504.08085307988
2208,250642.0768173849
2209,235310.2048995166
2210,150578.07750792624
2211,135924.64429396746
2212,126595.08100073593
2213,115808.75011326137
2214,171290.7468072192
2215,113417.26228050208
2216,192379.2477802139
2217,159736.78155102828
2218,126776.74577762025
2219,124638.56843355577
2220,139260.65298693997
2221,327811.9203381481
2222,284729.06869407435
2223,289450.46714537183
2224,225702.37597178612
2225,189288.8160343009
2226,234574.31112806674
2227,198681.70704665233
2228,263191.783055506
2229,259216.74480977652
2230,156375.741288175
2231,211085.19458631158
2232,179014.32663499724
2233,187795.52090102286
2234,269234.3090317656
2235,253845.56793595274
2236,278828.3498957445
2237,348922.20550664136
2238,218988.42025015265
2239,116621.92778707754
2240,175482.14424411475
2241,179200.43661838036
2242,152942.5968806995
2243,148527.24367747185
2244,129658.23248996437
2245,131054.7242619663
2246,144411.37436793238
2247,144653.9326480043
2248,145177.73968336306
2249,144417.17346295607
2250,151118.4437172568
2251,152335.665643999
2252,198269.05458397383
2253,149285.60841868352
2254,194413.0834375824
2255,210434.61637688172
2256,180225.36402998914
2257,229963.5828465109
2258,162863.70136078366
2259,185987.60438938558
2260,166261.41489254896
2261,173045.24666200328
2262,208984.31747763575
2263,342180.42866069416
2264,396822.12235925155
2265,206080.4567434488
2266,289139.1399956829
2267,372584.7169665529
2268,384619.32643747865
2269,159266.62708653213
2270,189351.4697180162
2271,220031.69206286134
2272,246734.64533939373
2273,175548.4218600102
2274,197421.02082044494
2275,185958.69464721842
2276,190167.64928170244
2277,213916.06254306927
2278,183588.60052050787
2279,152875.9585093155
2280,139515.92358971093
2281,173929.19178911988
2282,201685.96614253084
2283,142745.35507118338
2284,144743.52879246967
2285,141192.14858503034
2286,141615.1608233035
2287,336862.1923298015
2288,274666.8887702805
2289,384189.3446792512
2290,421780.96488513733
2291,320703.22747875267
2292,434032.33671812713
2293,461454.3406846545
2294,383462.6290132532
2295,415769.8369347351
2296,277639.77796860033
2297,332230.1327505093
2298,301508.4430510379
2299,363156.2646115203
2300,345168.56635381375
2301,293132.72592039953
2302,231499.96583036415
2303,258167.41941683146
2304,228046.13830015296
2305,190569.8271337172
2306,192384.7552195874
2307,208243.35960280657
2308,215617.93663419693
2309,284958.9408673628
2310,209021.89881179607
2311,233861.59052929145
2312,199753.8217433277
2313,178295.20409671182
2314,170790.36009061197
2315,176131.00522952218
2316,191613.74504494545
2317,190711.12439695583
2318,178610.28109636815
2319,177183.34300528484
2320,172885.9539438105
2321,240571.78096713676
2322,166201.09382773613
2323,174259.68599188028
2324,175753.69988564166
2325,199260.9434407962
2326,160752.1645929
2327,216196.4397463549
2328,251015.68966825696
2329,192247.91876561928
2330,184132.86683678918
2331,344332.5288804064
2332,402037.34157988225
2333,329275.56155947363
2334,249562.71508824424
2335,286524.4674265111
2336,316860.5086129557
2337,208117.76213023532
2338,274682.7619592676
2339,229170.4573954437
2340,389962.4032484525
2341,209630.93248806873
2342,237738.84098843328
2343,229483.1140101973
2344,250349.91792398063
2345,237915.92690093393
2346,214405.51186457957
2347,202902.65943675255
2348,247007.2368923277
2349,196581.5419904905
2350,298001.46930213075
2351,258954.27096560225
2352,262623.04766226467
2353,266362.29062816914
2354,114339.24380534898
2355,117419.25561128337
2356,172415.94992916094
2357,205870.4826615969
2358,217195.61629066512
2359,131740.71489559507
2360,140306.4190957168
2361,166324.75312272736
2362,262872.07851537096
2363,162004.5280066857
2364,168855.14084948285
2365,245885.89227413796
2366,187182.60287885027
2367,218083.7585922798
2368,227652.76697127733
2369,203872.25169385044
2370,168295.61135539447
2371,185490.5423619089
2372,200471.4881603607
2373,289865.81643536635
2374,295857.96579351625
2375,219739.00148382198
2376,305051.26349067735
2377,350057.5555697967
2378,139677.0919320721
2379,253360.45851126945
2380,162502.16093926027
2381,178789.45656316064
2382,201077.98072264442
2383,213391.738530341
2384,273789.1276150511
2385,160986.97566410078
2386,139404.33919714415
2387,135271.38534138718
2388,156159.91040418684
2389,152522.28830825305
2390,153692.35104859318
2391,168898.7930883766
2392,117852.9162566925
2393,167958.3187232106
2394,160048.73139846232
2395,226766.0683916779
2396,156260.28663416096
2397,223188.88460795066
2398,143530.77100554068
2399,153152.2355247494
2400,149613.25339577024
2401,137116.32377398186
2402,136722.05681820735
2403,182921.7249113253
2404,169973.4499749872
2405,166353.9093837486
2406,149981.18373002188
2407,164080.37771434145
2408,175842.44197105538
2409,118713.19027422946
2410,205294.0309584029
2411,136447.3718862193
2412,162670.93118293714
2413,135721.42455743416
2414,148995.1631671737
2415,172578.2511425695
2416,145859.71582159636
2417,134075.03113397825
2418,142882.53778972063
2419,169097.2034099276
2420,145648.04804514555
2421,175355.48939068653
2422,139509.27091975862
2423,150390.07850254056
2424,172117.58485408174
2425,268833.9089977491
2426,172348.6756641639
2427,132051.1270209805
2428,183693.3112128369
2429,136992.7924200768
2430,148258.58470228
2431,143276.65029968967
2432,143568.75638934696
2433,137129.204057993
2434,141612.43876060593
2435,171094.88233470038
2436,124936.75148280917
2437,133073.67540753997
2438,136168.6394984735
2439,142394.77355003727
2440,160960.2786428269
2441,162201.65694946278
2442,118549.64430110194
2443,145860.87727710998
2444,159819.50211978855
2445,137119.66823790126
2446,166379.88943753377
2447,214811.67813515058
2448,165906.43869185215
2449,149538.24670754597
2450,186240.92817675447
2451,152994.85462770402
2452,229238.92006649487
2453,124828.70937986992
2454,143292.86560364644
2455,132619.69992098297
2456,162853.1875820787
2457,141409.51841376332
2458,141773.3178781146
2459,120003.15736795921
2460,169222.87169217988
2461,136036.33193950338
2462,134185.31102007092
2463,153799.50966065607
2464,188531.22382669587
2465,161891.34937191734
2466,158156.28930108107
2467,165840.1070382127
2468,119858.09627413428
2469,117189.36228773379
2470,254023.49629945497
2471,203711.17354518635
2472,233218.05120392417
2473,167032.03399384968
2474,141537.58975706823
2475,234612.82088026858
2476,133260.25591062233
2477,140279.95603530813
2478,191671.60513772396
2479,147973.64661126919
2480,151635.20766377894
2481,138104.2748286439
2482,165592.22060036418
2483,131093.41769803187
2484,153128.39545228027
2485,148247.7173461635
2486,149359.40072336886
2487,265568.07887656795
2488,153132.74412690537
2489,165392.32471713566
2490,137905.43395012477
2491,146078.1442434275
2492,182261.9197704173
2493,176906.64952299098
2494,194047.85165403882
2495,117812.64969466267
2496,269142.1083877569
2497,171357.37496818637
2498,137729.06765185972
2499,129512.90912127124
2500,139415.70113091395
2501,158847.4193706608
2502,160251.231644426
2503,137828.09966080482
2504,193566.9164914285
2505,244095.8492134721
2506,246340.90028941727
2507,311820.03087407735
2508,245773.51798795586
2509,217665.65748259207
2510,230601.21590602485
2511,174934.39706686678
2512,218167.48436789354
2513,223619.58380361437
2514,227246.99354742764
2515,163281.10239881751
2516,171454.04135816623
2517,146488.803462433
2518,145660.97684568458
2519,237294.0617628498
2520,210992.6371889286
2521,196711.0899971889
2522,240854.54544929686
2523,141682.34939316745
2524,158794.2229289868
2525,163314.44247683499
2526,156484.33728918107
2527,130321.18974223673
2528,145880.00719795606
2529,179138.9058036155
2530,165563.4978738238
2531,258273.15701577326
2532,239357.17177538865
2533,211294.63854253272
2534,219040.1344721771
2535,315295.704137836
2536,256246.85426529215
2537,235025.03417501095
2538,182889.52408147388
2539,185823.957833931
2540,182594.19357204513
2541,179158.18936080838
2542,174488.8842861464
2543,156166.15415571837
2544,151989.11137704685
2545,168968.68661551655
2546,147688.94267604558
2547,161901.15454232573
2548,219678.37813357683
2549,171420.30347703354
2550,243756.56790980225
2551,151406.44218828416
2552,152986.27653444716
2553,144048.70304810724
2554,118720.40287466977
2555,137169.76359847956
2556,139023.73951404574
2557,163430.24887623117
2558,221903.61033343803
2559,149330.7200670727
2560,152565.28737157464
2561,140878.2172823341
2562,141393.16648517342
2563,130094.07422264612
2564,184142.23037647834
2565,156674.87954183455
2566,174848.1118845884
2567,163593.82594942086
2568,191552.30142574647
2569,201921.48930941438
2570,150362.57393852883
2571,208166.50417816304
2572,174465.32731865917
2573,219603.8671216628
2574,271515.71257134085
2575,166397.5040076292
2576,138832.86953708652
2577,206173.63251031292
2578,116904.2307971843
2579,125055.4022960455
2580,177757.85758131644
2581,170211.19300518476
2582,156479.71621399195
2583,250697.3190903727
2584,178686.53758028563
2585,227957.35735702375
2586,233049.00637482508
2587,200961.140963086
2588,141884.41311180952
2589,165882.7034584244
2590,209559.40276599754
2591,243281.33391303627
2592,217185.22536234616
2593,261919.1543476552
2594,175625.9054894621
2595,214635.7251997441
2596,321290.9785672902
2597,195797.83076784678
2598,286309.87848864467
2599,288569.8160808747
2600,248351.72721451247
2601,156117.6296429878
2602,132204.87135582263
2603,131891.43702268082
2604,135466.71789782983
2605,118018.3597060398
2606,176316.88170446965
2607,188799.71579661182
2608,218895.7227346881
2609,166508.12701594806
2610,142506.25490958028
2611,192677.42715288547
2612,158161.8588967287
2613,141943.4214734485
2614,140199.48459115016
2615,164638.7988561815
2616,153624.93906908232
2617,211633.12667012325
2618,232146.00787320983
2619,212131.43159393984
2620,189798.7918734883
2621,188579.38873011046
2622,199503.3256380871
2623,254064.38903727886
2624,294754.8025641388
2625,324995.6721759963
2626,167173.6086256849
2627,158218.76867869502
2628,413698.2248413264
2629,428080.57996198384
2630,332600.083872515
2631,421811.4873314194
2632,403380.3950619867
2633,300674.3636459671
2634,412461.66638351465
2635,163063.58438017525
2636,206834.73422082252
2637,185012.53304905404
2638,269747.2040105112
2639,209367.6230714031
2640,164718.10272031568
2641,147577.37652044004
2642,217970.71574266267
2643,135404.92910611906
2644,168379.183497716
2645,142033.49009398173
2646,139224.73525612694
2647,144107.647768922
2648,154062.38058290747
2649,149149.6995742417
2650,137402.7837360889
2651,155033.99372892102
2652,419391.27667877794
2653,242813.09485083405
2654,243312.75122248207
2655,364125.3243915883
2656,312245.122440336
2657,344168.1055792456
2658,295711.92177627276
2659,298321.97888419894
2660,357941.7292492779
2661,275885.57817697
2662,343954.8900419098
2663,308558.6643818819
2664,278130.9066687793
2665,289142.5068648662
2666,284797.3667240408
2667,167460.35888622416
2668,178549.2275792059
2669,180807.68048335423
2670,275925.45213434275
2671,179602.48577071255
2672,194758.2691057205
2673,208251.17610578172
2674,207089.62613950422
2675,157761.84827688045
2676,186084.85096051623
2677,211920.85442792904
2678,261753.68142252608
2679,283291.29829108727
2680,281208.6386562199
2681,407256.6207077237
2682,341263.32736892387
2683,427531.2161040495
2684,314158.2042172228
2685,331279.85104746756
2686,260355.98136914885
2687,307170.52628951235
2688,217485.49622860237
2689,196219.6360070337
2690,465478.12717200944
2691,201804.39218225796
2692,116275.81996274236
2693,206325.2493371483
2694,116690.1068345577
2695,213877.7754531389
2696,194522.6173869676
2697,207440.4884645471
2698,221311.5335636563
2699,205190.55920359184
2700,164060.22337748558
2701,164542.51634846142
2702,147582.77685943956
2703,180146.8998022184
2704,166988.21930990307
2705,136109.26672498608
2706,134177.66357828423
2707,150030.05868796064
2708,138950.87508984655
2709,136381.4569633134
2710,139527.56586650806
2711,307461.9407915081
2712,377030.157174119
2713,163420.1768909533
2714,151653.6416732496
2715,182058.00125026208
2716,151396.8007287527
2717,178584.56276146977
2718,226143.18074901518
2719,168392.98616874378
2720,183893.60741880635
2721,154381.9259908643
2722,191848.8628617423
2723,166168.91477957478
2724,143475.70516309954
2725,141141.29830097832
2726,137745.9123803344
2727,183285.77549123493
2728,182066.12420795063
2729,161229.13486585184
2730,140848.79688020152
2731,147229.74107585018
2732,120402.90549827514
2733,184180.80613477074
2734,166922.67573930672
